route_id,route_type
101,3
112,3
118,3
121,3
211,3
216,3
224,3
227,3
301,3
302,3
306,3
319,3
392,3
403,3
405,3
407,3
409,3
410,3
411,3
419,3
421,3
423,3
502,3
507,3
605,3
900,3
901,3
902,3
905,3
915,3
916,3
917,3
920,3
921,3
N1,3
N2,3
