stop_id,stop_lon,stop_lat
1217,-78.778936,43.914105
1218,-78.779235,43.911594
1219,-78.788115,43.911048
1220,-78.79601,43.909174
1221,-78.797674,43.908585
1222,-78.803571,43.90764200000001
1223,-78.807587,43.907163
1224,-78.808273,43.906907
1225,-78.803827,43.907393
1226,-78.777544,43.910864
1227,-78.778369,43.909137
1228,-78.779807,43.907937
1229,-78.780964,43.90579242
1230,-78.781861,43.904046
1231,-78.784876,43.903403
1232,-78.785437,43.90456300000001
1233,-78.78781669999998,43.9059139
1234,-78.790682,43.90300993000001
1242,-78.863176,43.89762300000001
1244,-78.797456,43.908429
1245,-78.787906,43.910829
125,-78.96736199999998,43.912852
1252,-78.821096,43.896941
1255,-78.82724399999998,43.89598841
1257,-78.83126799999998,43.89510700000001
1258,-78.834343,43.894441
1259,-78.836928,43.89386600000001
1260,-78.839031,43.893383
1261,-78.841487,43.892828
1262,-78.842817,43.892535
1263,-78.846057,43.891779
1264,-78.849481,43.890989
1265,-78.851768,43.89046
1266,-78.855284,43.889641
127,-78.966002,43.909537
1276,-78.87118169999998,43.8881292
1277,-78.874471,43.887291
1278,-78.87697,43.88680200000001
1280,-78.880912,43.88595200000001
1281,-78.884574,43.885118
1282,-78.887244,43.884493
1283,-78.88744699999998,43.884355
1284,-78.884308,43.885076
1285,-78.88051299999998,43.885932
1286,-78.87870599999998,43.88625932
1287,-78.876312,43.886764
1288,-78.874165,43.887267
1289,-78.87204699999998,43.88775900000001
129,-78.964539,43.905578
1297,-78.855367,43.889552
1298,-78.852093,43.890302
1299,-78.848202,43.891187
13,-78.941556,43.903334
1300,-78.842598,43.89248
1301,-78.841125,43.892801
1302,-78.839043,43.893281
1303,-78.836642,43.89384600000001
1304,-78.834306,43.894358
1305,-78.831355,43.89498
1306,-78.829032,43.895449
1307,-78.827236,43.89581297
1308,-78.824685,43.89644
1309,-78.821788,43.896856
1339,-78.798484,43.891145
1353,-78.873907,43.928625
1354,-78.87249799999998,43.931137
1355,-78.87221,43.93247800000001
1356,-78.872776,43.93385593
1359,-78.873767,43.895694
1360,-78.87290299999998,43.893793
1361,-78.872083,43.891968
1362,-78.869855,43.88699031
1363,-78.8719904,43.8922679
1364,-78.873147,43.8946786
1371,-78.869207,43.929548
1372,-78.872625,43.926963
138,-78.966575,43.881419
139,-78.96569599999998,43.879842
1392,-78.593264,43.921392
1395,-78.62001,43.98281
1396,-78.617544,43.977406
14,-78.942227,43.904811
140,-78.963114,43.878277
1408,-78.588888,43.917763
141,-78.962215,43.876649
1410,-78.593093,43.921133
1411,-78.591266,43.916949
1412,-78.590838,43.91693200000001
1413,-78.59710699999998,43.915658
1414,-78.597667,43.915331
1415,-78.60070899999998,43.914759
1416,-78.60155,43.914433
1430,-78.680784,43.910554
1431,-78.68621,43.911481
1432,-78.688526,43.91215300000001
1433,-78.695055,43.912962
1436,-78.71688,43.909692
1452,-78.694976,43.912771
1454,-78.687321,43.911662
1455,-78.684811,43.911026
1456,-78.680907,43.91041
1476,-78.697139,43.924876
1477,-78.695321,43.920873
1478,-78.69368299999998,43.916997
1479,-78.691688,43.913909
1480,-78.688545,43.913138
1494,-78.67758996,43.90430979
1498,-78.675014,43.911329
1499,-78.678921,43.908346
15,-78.943865,43.908512
1504,-78.70716,43.908456
151,-78.943946,43.870396
1519,-79.145977,43.825165
152,-78.940651,43.871125
1547,-79.132569,43.825601
1548,-79.130377,43.826216
1574,-79.126176,43.827652
1575,-79.124103,43.828696
1586,-79.121337,43.829426
1587,-78.995249,43.868228
1588,-79.00077,43.86702
1590,-79.0125542,43.8643554
1591,-79.0168413,43.8634084
1593,-79.022563,43.862111
1594,-79.0267418,43.8611712
1595,-79.031718,43.859995
1596,-79.035043,43.859254
1597,-79.03932,43.85832
1598,-79.043041,43.85744
1599,-79.047905,43.856298
16,-78.944674,43.91038600000001
1600,-79.05529,43.85465700000001
1601,-79.060678,43.853329
1602,-79.064752,43.852381
1603,-79.0710031,43.8501483
1604,-79.07452499999998,43.84772
1607,-79.083084,43.84172800000001
1608,-79.08748,43.83815
1609,-79.09104,43.83548
1610,-79.09672757,43.83097019
1611,-79.098675,43.82906
1612,-79.106421,43.823716
1613,-79.111949,43.821703
1615,-79.118076,43.817215
1616,-79.123324,43.81332
1617,-79.129028,43.809718
1645,-79.105278,43.82025
166,-78.937411,43.86900700000001
1663,-79.104211,43.817692
167,-78.93832,43.87108400000001
1674,-79.104031,43.817582
168,-78.938948,43.872514
1685,-79.103099,43.813826
1687,-79.10671499999998,43.813024
1689,-79.105446,43.821218
169,-78.93940499999998,43.873574
16901,-79.102195,43.822764
1693,-79.092836,43.827085
1694,-79.08666599999998,43.828787
1695,-79.08495872,43.82915733
17,-78.946197,43.91380800000001
170,-78.9408107746133,43.87664417732835
1701,-79.075833,43.824092
1703,-79.072432,43.819293
1706,-79.06519369171588,43.8143165023665
1707,-79.06028999999998,43.815436
1709,-79.05741,43.819181
171,-78.94210099999998,43.879703
1711,-79.05191499999998,43.821982
1712,-79.053029,43.824595
1713,-79.054705,43.827022
1714,-79.05666669999998,43.8266135
1715,-79.060627,43.825697
1716,-79.063235,43.825146
1719,-79.065535,43.82876000000001
172,-78.943093,43.882531
1724,-79.07411399999998,43.848587
1729,-79.08913099999998,43.833073
173,-78.943797,43.884079
1730,-79.090151,43.835391
1731,-79.09107,43.837643
1732,-79.091944,43.83937800000001
1733,-79.092623,43.840787
1734,-79.093507,43.842877
174,-78.944286,43.88521
1741,-79.089382,43.832976
1742,-79.115943,43.818764
1743,-79.116675,43.821974
1745,-79.11869299999998,43.826169
1746,-79.120021,43.82930600000001
1747,-79.121756,43.833399
1748,-79.123093,43.836551
1749,-79.12405,43.838667
175,-78.94474599999998,43.886266
1751,-79.126966,43.84406700000001
1753,-79.124218,43.83854
1754,-79.123353,43.83660900000001
1755,-79.122213,43.83396548000001
1756,-79.120489,43.829869
1757,-79.118976,43.826304
1759,-79.116696,43.821446
176,-78.94666,43.89055
1760,-79.077511,43.83072700000001
1761,-79.07395099999998,43.83155
1762,-79.070556,43.832321
1763,-79.06841759,43.83279628
1764,-79.064971,43.833567
1765,-79.0656863,43.8336033
1766,-79.068809,43.832884
1767,-79.0705011,43.8324969
1768,-79.074425,43.83159
1769,-79.077296,43.830956
177,-78.94736,43.89226
1770,-79.08112199999998,43.830141
1771,-79.08286699999998,43.82978700000001
1772,-79.092178,43.82763700000001
1776,-79.129988,43.80911600000001
1777,-79.123765,43.812717
1778,-79.11821999999998,43.816824
1779,-79.114699,43.819366
1780,-79.110401,43.82242200000001
1781,-79.1066,43.823526
1782,-79.098733,43.828459
1783,-79.096536,43.830837
1786,-79.08637299999998,43.838707
1787,-79.081877,43.842456
1789,-79.0734468,43.84806
179,-78.9483474,43.8946592
1790,-79.0700786,43.8504078
1792,-79.085486,43.847733
18,-78.947352,43.91657707
180,-78.949308,43.896874
181,-78.950988,43.900152
182,-78.95233,43.903112
183,-78.953906,43.90666800000001
1832,-79.08241599999998,43.82171000000001
184,-78.954721,43.908529
1842,-79.0848981,43.8230252
1846,-79.076493,43.852804
1847,-79.077417,43.854784
1849,-79.08041799999998,43.858563
185,-78.956318,43.91229400000001
1852,-79.0856358,43.8607027
1854,-79.089584,43.860264
1855,-79.088725,43.85834100000001
186,-78.957317,43.91494265
1861,-79.07651799999998,43.85219
1866,-79.089437,43.846859
187,-78.958405,43.91826600000001
18721,-79.10971135653655,43.84232084910814
18731,-79.11427994082172,43.84132877809322
188,-78.960088,43.922073
1887,-79.114864,43.841082
18881,-79.11170584585518,43.84172743428303
189,-78.961574,43.92549000000001
18901,-79.105023,43.843166
1894,-79.0900957,43.84660860000001
190,-78.961073,43.935355
191,-78.96117,43.935439
1915,-79.084563,43.83744
192,-78.962027,43.925998
1920,-79.093254,43.838509
1921,-79.095309,43.83803000000001
1922,-79.09910499999998,43.83683700000001
1923,-79.1013673,43.8364337
193,-78.96051,43.922437
1933,-79.099024,43.836731
1934,-79.096622,43.83762
1935,-79.09366799999998,43.838287
1936,-79.0881538,43.8390289
1947,-79.065168,43.843901
1949,-79.0698917,43.8436022
195,-78.958862,43.918627
196,-78.95792659999998,43.9161151
1960,-79.078013,43.836906
1961,-79.072916,43.839791
1962,-79.073371,43.8413
1963,-79.073721,43.84296100000001
1964,-79.070464,43.843629
1965,-79.0678524,43.8431731
1966,-79.065034,43.84381900000001
197,-78.957001,43.913297
198,-78.955175,43.909126
1986,-79.085622,43.824687
199,-78.954297,43.907209
200,-78.952735,43.903602
2002,-79.084806,43.823093
2003,-79.085611,43.824917
2004,-79.05785441,43.83507642
201,-78.951449,43.900605
20151,-79.022832,43.821244
20161,-79.01975093,43.8190999
202,-78.950113,43.897776
20221,-79.034075,43.823774
20231,-79.032934,43.826225
2026,-79.012911,43.83100300000001
2029,-79.003947,43.830365
203,-78.94865,43.89499
2030,-79.00503,43.829063
2031,-79.0073526,43.827273
2039,-78.990826,43.832912
204,-78.94755,43.89251
2041,-78.985365,43.832005
2046,-78.9859383,43.8348382
2050,-78.987718,43.848091
20521,-79.02482652,43.8419315
20531,-79.023794,43.839545
20541,-79.022383,43.83624600000001
20551,-79.021721,43.834733
2058,-79.01322,43.82619600000001
206,-78.9467193,43.8904162
2065,-79.013822,43.82833209000001
2066,-79.014268,43.83001
2067,-79.01477,43.83263
2068,-79.014843,43.836126
2069,-79.01542,43.837528
207,-78.945274,43.886977
2070,-79.017956,43.839992
2072,-79.018082,43.843789
2073,-79.019272,43.846645
2074,-79.02055799999998,43.84973200000001
2076,-79.020696,43.849235
2078,-79.018636,43.844243
2079,-79.018227,43.839809
208,-78.944315,43.884855
2080,-79.015332,43.83667100000001
2081,-79.015122,43.83498800000001
2082,-79.01500299999998,43.83234800000001
2083,-79.014812,43.831109
2088,-78.99327,43.83037
209,-78.943838,43.883763
2092,-79.0021836,43.8317563
2093,-79.00351499999998,43.83484
2094,-79.0042527,43.8365894
2095,-79.006067,43.841101
2096,-79.006018,43.84355324
2097,-79.00557499999998,43.84503584
210,-78.94316,43.882233
211,-78.942282,43.87995200000001
212,-78.941093,43.876878
213,-78.940579,43.87582900000001
2136,-79.02769499999998,43.881794
2137,-79.028774,43.88408900000001
2138,-79.032422,43.885292
2139,-79.0372909,43.8880633
214,-78.939683,43.873776
2141,-79.03234399999998,43.88507983
2142,-79.030202,43.884808
2143,-79.028197,43.88232766
2144,-79.0273906,43.8802553
2145,-79.026265,43.877704
2146,-79.024716,43.874193
2147,-79.024269,43.87033000000001
2148,-79.02528,43.867723
2149,-79.026404,43.86438600000001
215,-78.93923599999998,43.872757
2151,-79.02633899999998,43.861847
2152,-79.02495999999998,43.858871
2153,-79.024118,43.857094
2154,-79.023336,43.855292
2155,-79.02292199999998,43.854752
2156,-79.023745,43.856625
2157,-79.024518,43.858455
2158,-79.02605,43.861921
2159,-79.026117,43.863997
216,-78.938597,43.871232
2160,-79.025183,43.867257
2161,-79.024135,43.869841
2162,-79.02424999999998,43.873823
2163,-79.025754,43.877314
2164,-79.02673,43.87954400000001
2168,-79.04696,43.87530000000001
2169,-79.04190199999998,43.876463
217,-78.9376805,43.8691799
2171,-79.019467,43.881463
2172,-79.011115,43.883402
2173,-79.007262,43.884305
2174,-79.004013,43.885035
2175,-78.993144,43.887478
2176,-78.993369,43.887606
2177,-79.003906,43.885183
2178,-79.007121,43.884465
2179,-79.01085999999998,43.883554
2182,-79.049211,43.864849
2183,-79.050094,43.866904
2184,-79.051332,43.869752
2185,-79.052373,43.872168
2204,-79.061829,43.868838
2205,-79.061098,43.86716
2206,-79.059791,43.86411300000001
2207,-79.05909,43.86250900000001
2208,-79.057714,43.85935
2209,-79.05582,43.854942
2218,-79.00946,43.8648288
2220,-79.00020499999998,43.866897
2221,-78.996374,43.867763
2233,-79.060413,43.85324
2234,-79.056628,43.85417000000001
2235,-79.048411,43.85603900000001
2236,-79.0409645,43.8576991
2238,-79.035728,43.858841
2240,-79.028621,43.860433
2241,-79.025056,43.861263
2242,-79.021604,43.862037
2244,-79.020109,43.881479
2246,-79.04816599999998,43.88795600000001
2247,-79.047031,43.88526
2248,-79.045538,43.881817
2249,-79.04483999999998,43.880069
225,-78.922613,43.884831
2250,-79.043719,43.877313
2252,-79.0432136,43.87696840000001
2253,-79.044516,43.879701
2254,-79.045439,43.881886
2256,-79.047648,43.88721000000001
2257,-79.048786,43.88983600000001
2258,-79.042872,43.87519152
2259,-79.041717,43.872596
226,-78.923509,43.886903
2260,-79.04054189999998,43.8698042
2261,-79.039272,43.866866
2262,-79.039095,43.86482
2263,-79.0398311,43.8632403
2264,-79.041014,43.860608
2265,-79.041983,43.857804
2266,-79.041345,43.854027
2268,-79.03957,43.846828
2269,-79.03655988,43.8434567
227,-78.925314,43.890994
2270,-79.035459,43.84046
2276,-79.016374,43.83075500000001
22771,-79.032781,43.831821
228,-78.925967,43.892564
2280,-79.0353224,43.8412546
2281,-79.036025,43.843068
2282,-79.041066,43.853799
2283,-79.04155679,43.85724787
2285,-79.040329,43.861546
2286,-79.038754,43.866181
2287,-79.040561,43.87030193
2288,-79.04188859999998,43.8737626
2298,-79.086894,43.827964
2299,-79.04730836,43.83746702
2300,-79.03458,43.840287
2301,-79.030872,43.841093
2302,-79.02756599999998,43.841851
2303,-79.025254,43.8423437
2304,-79.02351899999998,43.842726
2305,-79.02102331,43.84332238201808
2307,-79.012218,43.845278
2308,-79.009096,43.846033
2309,-79.006585,43.846502
2310,-78.99917499999998,43.848164
2311,-78.99802099999998,43.84862720000001
2312,-79.00124,43.847892
2313,-79.007018,43.846629
2314,-79.009124,43.846159
2315,-79.01148499999998,43.845625
2316,-79.017732,43.844242
2317,-79.020186,43.843703
2318,-79.021975,43.843281
2319,-79.024703,43.842681
2320,-79.0278284,43.8419865
2321,-79.030484,43.84141000000001
2322,-79.035039,43.840417
2323,-79.05759999999998,43.83537
2324,-79.04777984,43.83755071
2326,-79.02333478682516,43.84675350879057
2327,-79.02690291552851,43.84595730169229
2328,-79.030842,43.848622
2329,-79.034274,43.847858
2330,-79.038432,43.84696000000001
2331,-79.0381401,43.8469093
2332,-79.034135,43.847784
2333,-79.0293951,43.8488203
2334,-79.02610039803324,43.84603008614774
2335,-79.0209055885104,43.84718321812876
2351,-79.024869,43.850729
2352,-79.021846,43.85141200000001
2398,-79.038914,43.896029
2399,-79.034803,43.896906
2400,-79.0312632,43.897731
2401,-79.0245374,43.8993868
2402,-79.017127,43.901133
2403,-79.011461,43.902546
2404,-79.011878,43.90267
2405,-79.01660699999998,43.9015153
2406,-79.0315523,43.8979268
2407,-79.0342846,43.8972765
2416,-79.1330801,44.087782
2417,-79.131489,44.089648
2418,-79.132073,44.09199000000001
2419,-79.12808,44.097727
2420,-79.125598,44.101583
2421,-79.123332,44.106913
2422,-79.122461,44.109303
2424,-79.122648,44.10911
2425,-79.124135,44.105762
2426,-79.124941,44.104382
2427,-79.125703,44.102555
2428,-79.113612,44.104907
2429,-79.111752,44.104684
2430,-79.109229,44.104464
2431,-79.108006,44.104497
2433,-79.115832,44.106913
2434,-79.117222,44.109968
2436,-79.128533,44.09739900000001
2437,-79.12506,44.10394500000001
2438,-79.123036,44.107718
2441,-79.11723499999998,44.10972000000001
2442,-79.116345,44.107774
2443,-79.12032499999998,44.109472
2446,-78.985241,44.104969
2447,-78.98500799999998,44.105095
2448,-78.978346,44.106497
2449,-78.977997,44.106635
245,-78.937106,43.917513
2450,-78.961905,44.110073
2451,-78.961945,44.110199
2452,-78.957515,44.11102600000001
2453,-78.951756,44.1122
2454,-78.951684,44.112316
2455,-78.957656,44.111107
2456,-78.91001199999998,43.979501
2457,-78.911266,43.982318
2458,-78.911351,43.982203
2459,-78.910124,43.979472
246,-78.936222,43.915405
2462,-78.925672,44.017775
2463,-78.924563,44.024868
2464,-78.92478199999998,44.024706
2465,-78.925944,44.018378
2473,-78.95354168,44.08405984
2475,-78.955184,44.089871
2476,-78.955344,44.090628
2478,-78.953711,44.083946
2491,-78.938356,44.10227900000001
2500,-78.950117,44.110346
2501,-78.94889,44.107337
2503,-78.945102,44.099916
2505,-78.950789,44.09877
2506,-78.955178,44.097862
2509,-78.955305,44.09774800000001
2510,-78.951258,44.098585
2512,-78.944804,44.099892
2514,-78.948792,44.107457
2515,-78.95,44.110223
2516,-78.95578399999998,44.096969
2517,-78.955567,44.093814
2549,-79.084237,43.831147
255,-78.927052,43.89454
256,-78.926119,43.892471
2569,-79.041346,43.847679
257,-78.925223,43.890386
2574,-79.039484,43.846447
2576,-78.93794,43.865496
258,-78.923657,43.886829
2585,-78.886365,43.87066200000001
259,-78.9229176,43.8851472
2595,-78.877279,43.88916900000001
260,-78.93573499999998,43.867601
2603,-78.86528199999998,43.89714
2604,-78.8622203,43.89014370000001
261,-78.93228,43.867911
262,-78.900295,43.86729177
265,-78.88778,43.86166688
266,-78.89276099999998,43.860563
267,-78.897536,43.859508
268,-78.899876,43.859031
269,-78.902289,43.86266
270,-78.903392,43.865547
2704,-78.987629,43.908291
2705,-78.986958,43.908217
2707,-78.980509,43.910014
2708,-79.0239972,43.89974380000001
2709,-78.846976,43.882318
2712,-78.895601,43.947746
2713,-78.944325,43.91836021000001
2718,-79.001192,43.847742
272,-78.908542,43.877058
2720,-79.056518,43.85655100000001
2729,-79.042882,43.895089
2730,-79.0431068,43.8952726
2733,-78.94143037,44.09167138
2734,-78.942667,44.09453
2735,-78.947175,44.094332
2739,-78.95111799999998,44.08454
274,-78.910842,43.88211600000001
2740,-78.9509,44.085418
2741,-78.948845,44.09017
2743,-78.947064,44.094297
2744,-78.94307499999998,44.094828
2745,-78.94179818,44.09201925
2749,-78.950491,44.111357
275,-78.911801,43.884288
276,-78.912944,43.88712300000001
277,-78.91350799999998,43.88843361
278,-78.914804,43.89153000000001
279,-78.915756,43.893721
28,-78.941649,43.902996
281,-78.918233,43.899509
283,-78.92006499999998,43.903729
29,-78.940938,43.901353
290,-78.925599,43.916314
292,-78.9267847,43.919129
293,-78.917972,43.92320500000001
294,-78.917227,43.921498
295,-78.91538799999998,43.917352
296,-78.914092,43.914403
297,-78.9130924,43.9121379
298,-78.912156,43.910044
30,-78.93967,43.898752
300,-78.910619,43.905952
3001,-79.144548,43.820346
3004,-79.140253,43.820443
3014,-79.046606,43.86326600000001
302,-78.90922,43.90280914
303,-78.907942,43.899855
3038,-79.026786,43.88831017
3039,-79.026599,43.888491
304,-78.906976,43.89760603
3041,-79.021938,43.88440700000001
3042,-79.019056,43.88210500000001
3043,-79.018414,43.881461
3044,-79.026951,43.893784
3045,-79.026201,43.894659
3048,-79.005762,43.846466
3049,-79.006791,43.849311
3052,-79.007221,43.849663
3053,-79.00620876374902,43.84686809732681
3054,-79.00602185445216,43.84421074545585
3055,-79.00649,43.842824
3056,-79.006118,43.840676
3057,-79.004638,43.837128
3058,-79.003576,43.834673
3059,-79.00228199999998,43.831646
3060,-78.9927232,43.8495633
3061,-78.989176,43.850332
3062,-78.987917,43.848222
3063,-78.986321,43.84292
3064,-78.986706,43.836116
3066,-78.985326,43.832312
3067,-78.991383,43.83294
3068,-78.99938,43.828856
30741,-79.032817,43.828777
30751,-79.033125,43.826381
30761,-79.034343,43.823696
30801,-79.022861,43.821367
3083,-79.014208,43.828548
3085,-79.00769,43.8271
3086,-79.00429099999998,43.829813
3089,-79.014244,43.83109300000001
309,-78.91623869999998,43.8948175
30961,-79.022498,43.836801
30971,-79.02412,43.84052
31,-78.938877,43.896968
310,-78.915889,43.893474
3105,-78.950286,43.858814
3106,-78.92341399999998,43.911379
3107,-78.924456,43.913835
3109,-78.84632,43.883063
311,-78.915149,43.89187877
3110,-78.844802,43.87956
3113,-78.82801,43.87933000000001
3114,-78.82968003226307,43.88279606653353
3115,-78.8557913,43.9039406
3116,-78.855635,43.904205
3117,-78.854433,43.901042
3118,-78.854417,43.901499
312,-78.91385,43.88874243
3123,-78.847296,43.909548
3125,-78.84907667343516,43.91355036312938
3126,-78.848778,43.913236
3127,-78.896619,43.956275
3128,-78.893451,43.955878
313,-78.913195,43.88721867000001
3132,-78.857426,43.95665300000001
3133,-78.846023,43.95607300000001
3134,-78.843457,43.95001100000001
3135,-78.843025,43.949878
3136,-78.845803,43.955852
3137,-78.856803,43.956986
314,-78.912122,43.884433
3141,-78.6998376,43.89572350000001
3143,-78.7064451,43.9026426
3144,-78.7032401,43.9051647
3145,-78.706956,43.897686
3149,-78.681484,43.91361100000001
315,-78.911373,43.882767
3150,-78.683319,43.917844
3151,-78.678888,43.91926500000001
3154,-78.685434,43.93118
3155,-78.6893809,43.93182190000001
316,-78.909859,43.879377
3161,-78.673813,43.921138
3163,-78.712264,43.909994
3165,-78.711662,43.90821300000001
3167,-78.699429,43.904744
317,-78.908946,43.87764539
3170,-78.702278,43.895232
3172,-78.710404,43.905223
3173,-78.688411,43.930322
3178,-78.854111,43.925753
3179,-78.854372,43.926015
318,-78.902447,43.86262
319,-78.899945,43.858818
320,-78.897457,43.859341
321,-78.9078341,43.8723866
322,-78.91304599999998,43.870879
3224,-79.115221,44.10559400000001
3227,-78.866981,43.889102
3228,-78.8683,43.88873
3229,-79.055896,43.855437
323,-78.915887,43.870194
3231,-79.014381,43.830787
3249,-78.675239,43.924495
3250,-78.676991,43.928385
3251,-78.682305,43.93205600000001
3253,-79.012367,43.82622
326,-78.9237719,43.8689872
3262,-78.83800599999998,43.887869
3263,-78.841289,43.888306
3265,-79.009521,43.85314000000001
3266,-79.00961840932924,43.85275219675408
3269,-78.866844,43.930147
327,-78.9286565,43.8682969
3270,-78.867734,43.93206
3271,-78.868826,43.934727
3277,-78.676347,43.901872
3279,-78.674384,43.909304
328,-78.931766,43.868088
329,-78.934571,43.868016
3294,-79.03796199999998,43.87746400000001
3295,-79.038698,43.877187
3296,-79.058372,43.87213100000001
330,-78.929162,43.86800980000001
3300,-78.965222,44.094684
3302,-79.0334,43.878356
3314,-79.0275635,43.8796476
3315,-79.026765,43.880023
332,-78.924038,43.868802
3322,-79.0418045,43.8568676
3339,-78.94730861,44.10364003
334,-78.91860699999998,43.86960100000001
3340,-78.94709667801564,44.10351827820833
3341,-78.852739,43.9226613
3342,-78.85286499999998,43.922588
3343,-78.8556,43.929131
3344,-78.855818,43.92931
3345,-78.6952935,43.8967609
3346,-78.711744,43.9087386
3347,-78.7090942,43.9129222
335,-78.9128184418275,43.87071339196998
3366,-78.905928,43.95470000000001
3367,-79.077861,43.85522000000001
3368,-79.085714,43.874489
337,-78.905592,43.872706
339,-78.900059,43.871161
340,-78.889539,43.873198
3409,-78.92400139999998,43.9143679
3410,-78.922324,43.908294
3411,-78.920688,43.904494
3413,-78.9184387,43.8994523
3415,-78.91639499999998,43.894635
3416,-78.903084,43.88915200000001
3417,-78.903248,43.88901400000001
3419,-78.90464,43.89232
342,-78.905268,43.87293600000001
3420,-78.91904,43.91571
3421,-78.92186,43.91489
3422,-78.90185,43.9557
3423,-78.90163,43.9555
343,-78.8990682,43.88010220000001
3430,-79.06307049999998,43.8709498
3431,-79.068303,43.870787
3432,-79.068386,43.870936
3433,-79.072756,43.870129
3434,-79.073729,43.869703
3435,-79.079724,43.868324
344,-78.8998565,43.8818189
345,-78.9014091,43.88518710000001
346,-78.904566,43.892441
348,-78.906543,43.896954
349,-78.907678,43.899542
350,-78.908666,43.901785
3510,-79.079043,43.868662
3516,-79.143877,43.83375
3517,-78.854544,43.951841
3518,-78.854888,43.951249
352,-78.910552,43.906128
353,-78.911592,43.909057
3531,-78.87242871207518,43.93451980299271
3532,-78.87324,43.93408
3533,-78.87956,43.93288
3534,-78.87799,43.93301000000001
3535,-78.89864596744778,43.95638712467473
3537,-78.89646999999998,43.95653
354,-78.912559,43.91124
3541,-78.891015,43.949
3542,-78.896877,43.94919
3543,-78.9725,43.96223
3544,-78.97506,43.96165
3545,-78.96784,43.9624
3548,-78.95911,43.9668
3549,-78.9624,43.95347000000001
355,-78.913659,43.913729
3550,-79.06323,43.87116000000001
3553,-78.77812,43.91268
3554,-78.98729,43.84519
